ID_3,EventID,StationID,Stream_3,Units_3,Magnitude_3,Country_3,Depth_3,VS30_3,EpicentralDistance_3,MainPGA_3,MainPGV_3,MainPGD_3,MainMaxFrequency_3,MainMaxDI_3,MainMaxRI_3,MainMaxMMI_3,MainMaxMMI_PGA_3,MainMaxMMI_PGV_3,HVSR_3,MainHousnerIntensity_3,TrainPGA_3,TrainPGV_3,TrainPGD_3,TrainMaxFrequency_3,TrainMaxDI_3,TrainMaxRI_3,TrainMaxMMI_3,TrainMaxMMI_PGA_3,TrainMaxMMI_PGV_3,TrainHousnerIntensity_3,ID_4,Stream_4,Units_4,Magnitude_4,Country_4,Depth_4,VS30_4,EpicentralDistance_4,MainPGA_4,MainPGV_4,MainPGD_4,MainMaxFrequency_4,MainMaxDI_4,MainMaxRI_4,MainMaxMMI_4,MainMaxMMI_PGA_4,MainMaxMMI_PGV_4,HVSR_4,MainHousnerIntensity_4,TrainPGA_4,TrainPGV_4,TrainPGD_4,TrainMaxFrequency_4,TrainMaxDI_4,TrainMaxRI_4,TrainMaxMMI_4,TrainMaxMMI_PGA_4,TrainMaxMMI_PGV_4,TrainHousnerIntensity_4,TrainMaxDI,TrainMaxRI,TrainMaxMMI,MainMaxDI,MainMaxRI,MainMaxMMI,MainMaxMMI_PGA
INT_UT19990920_174715C086-3,INT_UT19990920_174715,C086,3.0,cm/s^2,7.7,Taiwan,33.0,,61.2,47.803664161648335,6.11360948851099,1.975628349309122,2.1222222222222222,2.284292626611318,4.684292626611319,7.861031270389215,6.655027248979857,6.085531993623622,0.5015258644954156,2.687083789858475,8.655055311621714,0.5675613257169375,0.2533603770606014,2.197802197802198,0.2287941373696377,2.628794137369637,4.630962215866573,3.7723560882880216,1.605415527986639,0.1750983982873558,INT_UT19990920_174715C086-4,,,7.7,Taiwan,33.0,,61.2,141.92667794127996,16.75497397039058,3.082189902686017,1.064349334651382,3.288630034070307,5.688630034070307,9.439275767824768,9.066846205576788,8.283076766976396,,,6.23595036114393,0.4649441445060432,0.1438805816724429,2.0473428103815383,0.3374674936485025,2.737467493648502,4.801734632876218,3.254879310875874,1.7271455362129442,,0.3374674936485025,2.737467493648502,4.801734632876218,3.288630034070307,5.688630034070307,9.439275767824768,9.066846205576788
INT_UT19990920_174715C092-3,INT_UT19990920_174715,C092,3.0,cm/s^2,7.7,Taiwan,33.0,,51.4,109.58006777360616,28.127695175347696,23.125766574125468,0.2526002971768202,3.3177635144851223,5.717763514485123,9.485056951333764,8.054317397307653,8.962242197526312,0.9028128967232422,4.78884981835159,56.14349614804878,2.6266717211125967,2.281186001185926,8.791208791208792,1.9533902367904337,4.353390236790434,7.3410418006706815,6.926279076903658,4.493221165376736,0.3205268773572469,INT_UT19990920_174715C092-4,,,7.7,Taiwan,33.0,,51.4,90.8813283174749,41.23756352727566,33.225252817242975,0.2280508060073568,3.491197613908538,5.891197613908538,9.757596250427705,7.88645583775567,10.108876245326655,,,13.054518077546083,1.1591359446808476,1.9221209580844885,4.3774030569843445,1.0623288411629357,3.462328841162935,5.940802464684612,4.555367752332632,3.4750906363160308,,1.9533902367904337,4.353390236790434,7.3410418006706815,3.491197613908538,5.891197613908538,9.757596250427705,8.054317397307653
INT_UT19990920_174715C093-3,INT_UT19990920_174715,C093,3.0,cm/s^2,7.7,Taiwan,33.0,,86.1,35.356944999535585,3.529447201406485,2.445131347014033,0.231578947368421,1.831946131835902,4.231946131835902,7.15020106431356,6.14627586277179,5.0500470323134525,2.542205718929012,1.0611971965020173,8.722515323726471,0.3172036209726526,0.1480714428934663,2.197802197802198,0.02698192009793,2.42698192009793,4.313828731582461,3.785452522393325,0.5088075114254282,0.0758230944343272,INT_UT19990920_174715C093-4,,,7.7,Taiwan,33.0,,86.1,54.71161737849946,10.79528006508844,6.017444095668361,0.5887213243835605,2.652981035821154,5.052981035821154,8.440398770576099,7.132315414327279,7.425364436667778,,,4.576833217154364,0.2298237256283232,0.093939727668536,3.2216814179015185,0.0,2.322580519582505,4.149769387915365,2.9489041039764032,0.3079428009874494,,0.02698192009793,2.42698192009793,4.313828731582461,2.652981035821154,5.052981035821154,8.440398770576099,7.132315414327279
INT_UT19990920_174715C100-3,INT_UT19990920_174715,C100,3.0,cm/s^2,7.7,Taiwan,33.0,,89.0,28.49227797418001,4.4730151134913845,2.3430610591823684,0.4344827586206896,1.748010672090086,4.148010672090086,7.018302484712992,5.782160338859082,5.496605586599518,1.905819812038557,2.1704293413500206,4.894637459106046,0.2709844752515292,0.0815837748630088,10.18981018981019,0.0,2.197040310117907,3.952491915899568,2.8108745368620944,0.2119787427829527,0.0807409808091926,INT_UT19990920_174715C100-4,,,7.7,Taiwan,33.0,,89.0,62.2105116222444,10.31421706350417,4.152311426524673,0.8280458493684764,2.601397572050014,5.0013975720500135,8.359339041792879,7.165064084971867,7.372273381572304,,,4.422170618393726,0.2185697562420686,0.0865307873173512,2.114486562289384,0.0,2.115161569489864,3.823825323484072,2.666877367257478,-0.1114336288398112,,0.0,2.197040310117907,3.952491915899568,2.601397572050014,5.0013975720500135,8.359339041792879,7.165064084971867
INT_UT19990920_174715C101-3,INT_UT19990920_174715,C101,3.0,cm/s^2,7.7,Taiwan,33.0,,43.9,159.7627290136456,25.400994833631223,21.428682106210843,0.4115684093437152,3.235853466014262,5.635853466014262,9.356341160879554,8.690298727031582,8.770052151530658,0.6620242548062643,7.1941530169563634,32.956745064717765,1.5509195323410008,1.7042724590908795,6.993006993006993,1.4449951658894369,3.844995165889437,6.5421352606834,6.027695709923287,3.5001574124142705,0.2628746525277928,INT_UT19990920_174715C101-4,,,7.7,Taiwan,33.0,,43.9,359.5544881060103,84.80935190744188,46.00595911073373,0.2724682694975726,4.41567483022792,6.81567483022792,11.210346161786733,10.199808876159256,11.48436974598624,,,32.94522158047832,1.1323114105907364,1.7335295009950122,16.183816183816184,1.6537927557395689,4.053792755739568,6.870245759019322,6.040288845175455,3.7659255347277263,,1.6537927557395689,4.053792755739568,6.870245759019322,4.41567483022792,6.81567483022792,11.210346161786733,10.199808876159256
INT_UT19990920_174715C106-3,INT_UT19990920_174715,C106,3.0,cm/s^2,7.7,Taiwan,33.0,,69.5,55.34482901114895,6.218051310134202,2.54361433803765,0.5666666666666667,2.25435312342658,4.65435312342658,7.813983479670339,6.90211126229146,6.117459668225514,2.0194212744588547,2.961613045598753,14.12749621226718,0.6076058844051294,0.1883771581520487,11.588411588411589,0.7198558097392005,3.1198558097392004,5.402630558161601,4.598853234978234,1.733919354872865,0.1591629495288079,INT_UT19990920_174715C106-4,,,7.7,Taiwan,33.0,,69.5,138.11787024271402,22.54363312353181,6.057509920827624,1.144338722193351,3.2803327538392923,5.680332753839292,9.426237184604602,8.47965640649217,8.629036608924583,,,6.142435128974634,0.2825919655337138,0.1354613715421859,4.520962437156747,0.0877833131074914,2.487783313107492,4.409373777740344,3.616513226787356,0.6196294171029804,,0.7198558097392005,3.1198558097392004,5.402630558161601,3.2803327538392923,5.680332753839292,9.426237184604602,8.47965640649217
INT_UT19990920_174715C107-3,INT_UT19990920_174715,C107,3.0,cm/s^2,7.7,Taiwan,33.0,,88.0,40.53947109707558,8.035261737269893,3.3691125166394964,0.2758620689655172,1.9171506044574187,4.317150604457419,7.284093807004515,6.376998456196761,6.60070012090103,1.2085631965271824,2.428905057370105,7.367640969101624,0.3640055121127401,0.1610609616842066,3.196803196803197,0.1708656144842059,2.5708656144842057,4.539931679903752,3.5007037160939865,0.7682085472379272,0.1107481391614129,INT_UT19990920_174715C107-4,,,7.7,Taiwan,33.0,,88.0,96.6032358543512,13.592954201880207,6.026262560974539,0.3333967438695674,2.8474590933831494,5.247459093383149,8.74600714674495,7.92857643514248,7.695589567284398,,,4.964099858893404,0.1924670932396814,0.1014353729919767,3.8536066976994814,0.0,2.2766206303633845,4.077546704856747,2.866953918960057,0.038641889276612,,0.1708656144842059,2.5708656144842057,4.539931679903752,2.8474590933831494,5.247459093383149,8.74600714674495,7.92857643514248
INT_UT19990920_174715C094-3,INT_UT19990920_174715,C094,3.0,cm/s^2,7.7,Taiwan,33.0,,67.4,39.5172507623456,13.912426571657376,8.76918328847119,0.2706621556307395,2.4166618290161903,4.816661829016191,8.069040017025443,6.333919631557013,7.635368521714358,0.7373508150736634,2.2811261087545462,12.79741445874403,0.9405641156741892,0.6260780323122397,6.993006993006993,0.9050722255887936,3.305072225588794,5.693684925925248,4.432062761883443,2.557505680123007,0.1502258648140363,INT_UT19990920_174715C094-4,,,7.7,Taiwan,33.0,,67.4,58.65479627398821,20.042585443736417,17.119900359133453,0.1995729610639205,2.8758966946603834,5.275896694660384,8.790694805894889,7.146996202109836,8.549639321357263,,,5.929266855521248,0.6586881433865779,0.7814299440600643,1.7645875856798894,0.912194403261471,3.312194403261471,5.704876919410883,3.911435615167562,3.157823027484426,,0.912194403261471,3.312194403261471,5.704876919410883,2.8758966946603834,5.275896694660384,8.790694805894889,7.146996202109836
INT_UT19990920_174715C116-3,INT_UT19990920_174715,C116,3.0,cm/s^2,7.7,Taiwan,33.0,,117.9,18.73551838681417,6.916799556899145,5.870076783063319,0.2564102564102564,1.6336219773296223,4.033621977329622,6.838548821517977,5.075033632963693,6.318188526197131,0.602919281337026,1.592780466456975,3.151693730156208,0.4446112902150962,0.5744375505548384,7.392607392607393,0.0,2.3798189626776955,4.239715512779236,2.0683449260999174,1.1452353124460646,0.0670622402639708,INT_UT19990920_174715C116-4,,,7.7,Taiwan,33.0,,117.9,56.353041274168326,15.30475685041844,15.080401325209492,0.1545946875223143,2.3685748353185287,4.768574835318528,7.99347474121483,7.100097555203912,8.195846859317289,,,3.01718946133372,0.2298009175124927,0.2848834919720186,3.6295508740429474,0.0,2.1018613304809204,3.802924947898589,2.2130509051279685,0.4791891426431256,,0.0,2.3798189626776955,4.239715512779236,2.3685748353185287,4.768574835318528,7.99347474121483,7.100097555203912
TK_1999_0077ATK-3,TK_1999_0077,ATK,3.0,cm/s^2,7.6,Turkey,16.3,,98.9,66.20819668429179,6.47653032641488,5.421056517042596,0.9328919650917844,2.237495842023064,4.637495842023064,7.787493466036244,7.204421272513597,6.194226030993208,0.9090036969802868,1.7291899834939877,13.377209665225266,2.03886343826574,2.130136038048695,2.5974025974025974,1.2784237237080398,3.67842372370804,6.280380137255491,4.50680373388888,4.015744518889855,0.2352405820297309,TK_1999_0077ATK-4,,,7.6,Turkey,16.3,,98.9,127.06440763880752,14.98614053788341,7.998465299344479,0.8480022451516368,3.128371773368282,5.528371773368281,9.187441358150156,8.74489920656792,7.870526406846711,,,15.353387523880452,2.4951239393210787,2.2326720815917254,0.7992007992007992,1.5001440600578635,3.900144060057864,6.628797808662357,5.15350842496182,5.087366364612475,,1.5001440600578635,3.900144060057864,6.628797808662357,3.128371773368282,5.528371773368281,9.187441358150156,8.74489920656792
TK_1999_0077ATS-3,TK_1999_0077,ATS,3.0,cm/s^2,7.6,Turkey,16.3,,111.6,77.34121541690682,9.640293286930156,14.970663855011296,0.5192903032522219,2.506823896839665,4.906823896839665,8.210723266462331,7.466588295750927,6.943951670494817,2.172991829511621,2.807607940813061,54.27898063095864,2.3243782827829,2.1900470211052507,12.787212787212788,1.797232468868086,4.197232468868086,7.095651022506993,6.869309456521959,4.26277155136134,0.5919406143408252,TK_1999_0077ATS-4,,,7.6,Turkey,16.3,,111.6,212.5774953295312,31.88995298399913,22.59269794682532,1.1284135861116902,3.6634012939532408,6.063401293953241,10.028202033355091,9.450981855402247,9.264900255027005,,,17.24533752503567,2.898595938316693,3.95198817681706,4.1527691689963095,1.4669907478341306,3.8669907478341305,6.576699746596491,5.110191781348439,4.852624937257914,,1.797232468868086,4.197232468868086,7.095651022506993,3.6634012939532408,6.063401293953241,10.028202033355091,9.450981855402247
INT_UT19990920_174715C112-3,INT_UT19990920_174715,C112,3.0,cm/s^2,7.7,Taiwan,33.0,,81.8,51.08674023445825,3.716167385113167,2.112108707417045,0.2543859649122807,2.055574855592698,4.4555748555926975,7.501617630217096,6.767069017378597,5.147213460645046,2.488499110712925,1.3366223379461637,13.38913895728422,0.4727201542692741,0.1922021527188449,5.194805194805195,0.6653876284706569,3.0653876284706567,5.317037701882461,4.50830728812335,1.2607818751620308,0.1155172691099661,INT_UT19990920_174715C112-4,,,7.7,Taiwan,33.0,,81.8,83.84172673745765,8.658435277344212,6.739270647520943,0.6330392474620601,2.6490733222577085,5.049073322257708,8.434258077833542,7.78178293627061,6.9874389102985175,,,8.851457854672269,0.4086757403826119,0.1154419554642756,2.790057950802985,0.7464558855573588,3.1464558855573586,5.44443067730442,4.505831678661445,1.7501587322259191,,0.7464558855573588,3.1464558855573586,5.44443067730442,2.6490733222577085,5.049073322257708,8.434258077833542,7.78178293627061
INT_UT19990920_174715C114-3,INT_UT19990920_174715,C114,3.0,cm/s^2,7.7,Taiwan,33.0,,120.0,14.300458777042056,7.54291231988609,6.2416497806608655,0.259339302253782,1.6425854137293443,4.042585413729345,6.852634221574685,4.619379285080352,6.481519517931904,0.6410910484683933,1.387314867137781,4.030118292465135,0.3582270164682662,0.4089566872093495,6.993006993006993,0.0,2.3148904047126635,4.137684921691328,2.4830543110667307,0.7380471782811935,0.0731909639777935,INT_UT19990920_174715C114-4,,,7.7,Taiwan,33.0,,120.0,49.964240448387166,13.615308397431916,11.24488243031906,0.1662601051909386,2.3820132244974226,4.782013224497423,8.01459220992452,6.857524081790208,7.703924605065836,,,2.8883336292634554,0.1794890599798005,0.1170297623441139,3.5741346293702936,0.0,1.887209766265106,3.465615346988024,2.2526768483787287,-0.4960707529229986,,0.0,2.3148904047126635,4.137684921691328,2.3820132244974226,4.782013224497423,8.01459220992452,6.857524081790208
INT_UT19990920_174715D003-3,INT_UT19990920_174715,D003,3.0,cm/s^2,7.7,Taiwan,33.0,,146.8,9.21376554857825,2.132565953061061,1.2513997692151184,0.4728682170542636,0.983260910096319,3.383260910096319,5.816552858722787,3.877873918163976,4.10043672547899,1.929836176980105,0.879795457302954,2.31644936385971,0.2818174777584449,0.1429875884708131,1.998001998001998,0.0,1.8954680628346023,3.478592670168661,1.5489717988408531,0.2858607888015814,0.1182466887668422,INT_UT19990920_174715D003-4,,,7.7,Taiwan,33.0,,146.8,17.709519475048165,3.415695667962407,1.597635303072833,0.9125581922153986,1.4780949353787065,3.8780949353787055,6.594149184166539,5.104282643020746,5.178069135887614,,,2.141081565995887,0.2902955543719322,0.3179769971721011,1.263647416650701,0.0,2.0782388757672203,3.765803947634203,1.9483885154880336,0.8001935110858116,,0.0,2.0782388757672203,3.765803947634203,1.4780949353787065,3.8780949353787055,6.594149184166539,5.104282643020746
INT_UT19990920_174715D012-3,INT_UT19990920_174715,D012,3.0,cm/s^2,7.7,Taiwan,33.0,,116.9,23.32873189413393,5.3501431290077,16.123044766154806,0.1779755283648498,1.839478947975414,4.239478947975414,7.162038346818507,5.444889156712981,5.834105838531269,5.742522311667583,1.7876032500596606,2.8540666481100287,0.505300705171323,0.676554145722724,0.7992007992007992,0.0,2.3913459398798267,4.25782933409687,1.9010226053121788,1.3864065847374845,0.1494668415738678,INT_UT19990920_174715D012-4,,,7.7,Taiwan,33.0,,116.9,62.37486803921739,9.77028250256772,17.71624993116383,1.0220284425659767,2.57659331981002,4.97659331981002,8.32036093113003,7.617666168773735,7.197906675064604,,,4.097675561106893,0.3759984965464396,0.1659972411154462,3.5964035964035963,0.0,2.3886725167577607,4.253628240619339,2.59732255920886,1.0316981914863197,,0.0,2.3913459398798267,4.25782933409687,2.57659331981002,4.97659331981002,8.32036093113003,7.617666168773735
INT_UT19990920_174715E027-3,INT_UT19990920_174715,E027,3.0,cm/s^2,7.7,Taiwan,33.0,,128.7,21.02850952670609,4.4984703609328,1.3076306567944682,0.6888888888888889,1.6529348776208743,4.052934877620874,6.868897664832803,5.269788181185807,5.507301507108318,1.1451612903225807,1.712343348919761,1.933360596175356,0.110392051610053,0.138318298725068,3.996003996003996,0.0,1.541631366116862,2.9225635753264974,1.2440391598559095,-1.4806499276977778,0.0330208489806757,INT_UT19990920_174715E027-4,,,7.7,Taiwan,33.0,,128.7,82.77654513118519,15.643828574144,5.62327031477176,0.788888888888889,3.046496050908864,5.446496050908864,9.058779508571073,7.949937835696735,8.044440803107,,,2.7989940153625974,0.2005204097635826,0.1828475821733478,3.196803196803197,0.0,1.9856622170464475,3.620326341072989,1.9481184558261984,-0.0971318736909871,,0.0,1.9856622170464475,3.620326341072989,3.046496050908864,5.446496050908864,9.058779508571073,7.949937835696735
INT_UT19990920_174715E030-3,INT_UT19990920_174715,E030,3.0,cm/s^2,7.7,Taiwan,33.0,,131.8,27.98680514783763,6.78703147064285,3.0069096718955644,0.5666666666666667,1.9010225546776327,4.301022554677633,7.258749728779138,5.751966710894793,6.282490605276972,0.8060707761213516,2.7717854506032813,2.392739871044996,0.1633473437464011,0.0697645507658759,0.999000999000999,0.0,1.7922444309200378,3.316384105731488,1.603630069366326,-0.7420935873811421,0.0694063231831858,INT_UT19990920_174715E030-4,,,7.7,Taiwan,33.0,,131.8,108.74785243597212,18.368915828644685,8.860949307715856,0.4567734398020992,3.0907973238673807,5.490797323867381,9.12839579464874,8.059693746655135,8.249538354096138,,,2.378394062087564,0.3202430194229524,0.4674263466138251,1.4128007616114835,0.0,2.3123862280672287,4.133749786962788,1.8584293299386951,0.9441141479085948,,0.0,2.3123862280672287,4.133749786962788,3.0907973238673807,5.490797323867381,9.12839579464874,8.059693746655135
INT_UT19990920_174715D048-3,INT_UT19990920_174715,D048,3.0,cm/s^2,7.7,Taiwan,33.0,,126.4,10.623095605408356,3.0162278492794097,1.740072939685127,0.3555555555555555,1.2116786441815195,3.61167864418152,6.175495012285245,4.117959233736536,4.753874391624684,1.9665165903190345,1.5106513308940044,3.14886819755708,0.5201527950865098,0.391999711275599,0.7992007992007992,0.013700629793517,2.413700629793517,4.29295813253267,2.0668320108691605,1.4410082646246696,0.1615560563317004,INT_UT19990920_174715D048-4,,,7.7,Taiwan,33.0,,126.4,33.31002089920354,6.335847076320188,2.463584224438471,0.6992058987801011,2.1309556061194552,4.530955606119456,7.620073095330573,6.307667099738444,6.244504677011329,,,2.216625338343268,0.2511384854553604,0.2072181260045709,1.5984015984015985,0.0,1.919804028882329,3.516834902529374,1.9614129210840976,0.0948326553660763,,0.013700629793517,2.413700629793517,4.29295813253267,2.1309556061194552,4.530955606119456,7.620073095330573,6.307667099738444
INT_UT19990920_174715D050-3,INT_UT19990920_174715,D050,3.0,cm/s^2,7.7,Taiwan,33.0,,71.3,21.0132237024666,3.413060954455819,1.648524582788797,1.0222222222222224,1.6626508787462897,4.06265087874629,6.884165666601312,5.268561584471914,4.986845153084117,0.9807938222374416,1.695883983026337,4.93102619638481,0.4201954233265628,0.1891802614346441,1.1988011988011988,0.1054766200678873,2.505476620067887,4.4371775458209655,2.8233685110839173,1.0387787195058995,0.1381127578444128,INT_UT19990920_174715D050-4,,,7.7,Taiwan,33.0,,71.3,39.84384277349412,4.671235754431867,1.7659040647045594,1.002589240509385,2.06813978209614,4.46813978209614,7.521362514722505,6.438744968535028,5.656463460031745,,,5.801348561673719,0.3285108642087676,0.1591685405805342,1.3842563896654363,0.331756356214305,2.731756356214305,4.792759988336765,3.1081218707213027,1.1338898002833897,,0.331756356214305,2.731756356214305,4.792759988336765,2.06813978209614,4.46813978209614,7.521362514722505,6.438744968535028
INT_UT19990920_174715D077-3,INT_UT19990920_174715,D077,3.0,cm/s^2,7.7,Taiwan,33.0,,116.6,12.55526177117094,2.411006037798522,3.0684393750373946,0.6444188722669735,1.2114568994539077,3.6114568994539074,6.175146556284711,4.399839298348808,4.331740613178403,2.5042693137756507,0.8236016375111832,2.5762572328057205,0.259027832485291,0.3988346105484986,2.197802197802198,0.0,2.07385808882205,3.7589198538632216,1.728282146266877,0.1269235124402357,0.058679558724378,INT_UT19990920_174715D077-4,,,7.7,Taiwan,33.0,,116.6,22.30826311207536,2.5608320293665274,4.405987044848715,1.6137984070360922,1.5295119733793592,3.929511973379359,6.674947386738992,5.378145493178566,4.652867376387565,,,2.7585373617907174,0.1697000917700625,0.1178821429845446,6.190582771160707,0.0,1.9156464585689816,3.5103015777512567,2.052440100400724,-0.6520840822836202,,0.0,2.07385808882205,3.7589198538632216,1.5295119733793592,3.929511973379359,6.674947386738992,5.378145493178566
INT_UT19990920_174715D078-3,INT_UT19990920_174715,D078,3.0,cm/s^2,7.7,Taiwan,33.0,,122.6,14.38402868752635,1.5723241161317338,0.7359819667278572,2.466666666666667,1.0219203578195175,3.421920357819517,5.87730341943067,4.629208019486574,3.525992608249877,1.7397653693234196,0.7845185631526121,2.794736600432888,0.190936942559381,0.3835090747583441,5.394605394605395,0.0,1.711238091053076,3.1890884287976906,1.8655879879151267,-0.4479375562344891,0.0444586447493332,INT_UT19990920_174715D078-4,,,7.7,Taiwan,33.0,,122.6,32.67752731067114,1.8589096871773696,0.5992327894127106,4.291421244331102,1.7745759996498216,4.1745759996498215,7.060047999449719,6.547536166473357,4.204131725487329,,,3.2351547509075096,0.1946563147808811,0.2611686959201026,4.094685620763077,0.0,2.09568720269204,3.793222747087491,2.438810910105801,-0.2366877696135851,,0.0,2.09568720269204,3.793222747087491,1.7745759996498216,4.1745759996498215,7.060047999449719,6.547536166473357
INT_UT19990920_174715D089-3,INT_UT19990920_174715,D089,3.0,cm/s^2,7.7,Taiwan,33.0,,154.9,8.392960624943711,2.4895984996522182,1.379839669309887,0.345679012345679,1.0526740770601586,3.4526740770601583,5.9256306925231055,3.720486581072958,4.39220122095296,1.5710226748516265,1.0368743495845902,2.371100838027045,0.4012402760482512,0.2640711965624736,1.1988011988011988,0.0,2.278192977062096,4.080017535383293,1.5883058932909626,0.9517756190949684,0.1119975978481305,INT_UT19990920_174715D089-4,,,7.7,Taiwan,33.0,,154.9,25.23668120682387,7.893668898320389,3.368203585834323,0.543069566615377,2.1331331041796995,4.533133104179699,7.62349487799667,5.759014869618816,6.996026659854367,,,1.6440298226554924,0.2688244132872965,0.460508465016247,1.0572432811446917,0.0,2.0459835579985555,3.715117019712016,1.5108906353444325,0.7123582446688679,,0.0,2.278192977062096,4.080017535383293,2.1331331041796995,4.533133104179699,7.62349487799667,5.759014869618816
INT_UT19990920_174715E001-3,INT_UT19990920_174715,E001,3.0,cm/s^2,7.7,Taiwan,33.0,,150.5,11.022565041934936,3.224658425659064,1.1701339802189528,0.6265060240963856,1.3604232190891077,3.760423219089108,6.409236487140026,4.180225891018486,4.879819338037045,0.9048684889245068,1.114015913128561,1.654170533984766,0.3499858850636931,0.6251354644788673,1.1988011988011988,0.0,2.06408101074627,3.7435558740298527,0.980965809067303,0.6941792984644388,0.0667632749864472,INT_UT19990920_174715E001-4,,,7.7,Taiwan,33.0,,150.5,24.189377105616863,4.263263118961777,1.8784410141523744,0.5669055593261971,1.885540052147257,4.285540052147256,7.234420081945688,5.541247028028586,5.79549410041362,,,2.1244946724418665,0.3187413006264127,0.2337811265575559,1.5984015984015985,0.0,2.1624827620417806,3.8981871974942255,1.7180335106216216,1.0507339435079206,,0.0,2.1624827620417806,3.8981871974942255,1.885540052147257,4.285540052147256,7.234420081945688,5.541247028028586
INT_UT19990920_174715E004-3,INT_UT19990920_174715,E004,3.0,cm/s^2,7.7,Taiwan,33.0,,135.0,25.495365777362448,5.748923689786795,2.292175790776726,0.5037037037037038,1.7776388903151277,4.177638890315127,7.064861113352343,5.594695483704959,5.969605600677094,0.4796913655970614,2.4645187668644457,2.750031633677744,0.2075148854918907,0.0851491378118638,3.196803196803197,0.0,1.8472941515386443,3.402890809560727,1.838387586245238,-0.2910062330886855,0.0643975542012123,INT_UT19990920_174715E004-4,,,7.7,Taiwan,33.0,,135.0,64.31762962191043,17.145200348706084,10.589261209882382,0.2416223174859272,2.899621694837052,5.299621694837052,8.827976949029653,7.210244843354849,8.156307233673811,,,3.4954419902151472,0.2995528449026935,0.2699793622998345,1.5984015984015985,0.0,2.382917721385822,4.244584990749149,2.490865366759742,0.5268230727272214,,0.0,2.382917721385822,4.244584990749149,2.899621694837052,5.299621694837052,8.827976949029653,7.210244843354849
INT_UT19990920_174715E005-3,INT_UT19990920_174715,E005,3.0,cm/s^2,7.7,Taiwan,33.0,,132.3,27.1693192267987,5.193610697023938,1.994718761785818,0.6491228070175439,1.7160842753390757,4.116084275339076,6.968132432675691,5.701961890526227,5.778137164066258,0.4225599783624711,2.1014738075782207,3.2079017483787933,0.2312472187666751,0.2939899511834395,2.797202797202797,0.0,1.9906327469024625,3.628137173703869,2.098162590217972,-0.0869079112745483,0.0698495634504095,INT_UT19990920_174715E005-4,,,7.7,Taiwan,33.0,,132.3,73.0511896431869,13.404155621048137,6.710606113219775,0.2742933192879198,2.78918103241855,5.189181032418551,8.654427336657722,7.45636494177166,7.770541859393694,,,2.3173122572237523,0.1925831333537263,0.1180898562209568,2.2338341433564337,0.0,1.8401100060600568,3.391601438094374,1.5823220533517888,-0.2323674379236942,,0.0,1.9906327469024625,3.628137173703869,2.78918103241855,5.189181032418551,8.654427336657722,7.45636494177166
INT_UT19990920_174715E008-3,INT_UT19990920_174715,E008,3.0,cm/s^2,7.7,Taiwan,33.0,,130.6,31.62915808349146,4.891584057253876,1.665825906771116,0.6124031007751938,1.91242488149656,4.312424881496559,7.276667670923165,5.958340362144523,5.66521092056024,0.7691370901753575,2.446197246474461,2.5800646307291832,0.1978967178691938,0.0865961774721159,0.999000999000999,0.0,1.8650510839605683,3.4307945605094647,1.7307731928966494,-0.3804565130549675,0.0697912233858787,INT_UT19990920_174715E008-4,,,7.7,Taiwan,33.0,,130.6,63.189022709468624,13.774079032386243,5.870140142324242,0.4710219389445987,2.982112396676187,5.382112396676186,8.957605194776864,7.362058811660139,7.985136982537809,,,3.199171303736628,0.2179394646560798,0.139992483360557,1.7870673146851468,0.0,2.00036843111942,3.643436106044802,2.302132986003846,0.0972675094286024,,0.0,2.00036843111942,3.643436106044802,2.982112396676187,5.382112396676186,8.957605194776864,7.362058811660139
INT_UT19990920_174715E010-3,INT_UT19990920_174715,E010,3.0,cm/s^2,7.7,Taiwan,33.0,,124.1,22.98691298011964,2.967609652245131,1.276330954735298,0.9111111111111112,1.66790207264655,4.06790207264655,6.892417542730293,5.419990851402049,4.723245403360625,3.290016987601,1.4013875726562277,2.3184638598132223,0.0971308045000984,0.0612885002437642,3.5964035964035963,0.0,1.5046018692316707,2.8643743659354826,1.5504380836908305,-1.7218706813750906,0.027843499340736,INT_UT19990920_174715E010-4,,,7.7,Taiwan,33.0,,124.1,48.0511658606254,4.843512539617742,1.4793217982107425,2.9975710331475773,2.168497804765655,4.568497804765655,7.679067978917457,7.044622193061138,5.654858882660279,,,2.5257125897560564,0.1221297850706252,0.0954222174762048,4.035766209135695,0.0,1.8505044566347568,3.407935574711761,1.7449822179752537,-1.0178985415138229,,0.0,1.8505044566347568,3.407935574711761,2.168497804765655,4.568497804765655,7.679067978917457,7.044622193061138
