EventID;EventDate;EpicenterAgency;EpicenterLon;EpicenterLat;Type;Magnitude;Depth;Location;Code;Longitude;Latitude;Province;District;PGA_NS;PGA_EW;PGA_UD;Repi
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3437;29.23047;41.000652;İstanbul;Sancaktepe;16.18486692;14.8474913;13.6034173;84.29794805
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3417;29.25627;40.95471;İstanbul;Sultanbeyli;12.62773328;11.07575386;6.131408029;85.681061
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);KURT;29.2092;40.5905;Yalova;Yalova Merkez;11.94595665;12.9904941;6.655983843;86.64560444
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1638;29.0333;40.361147;Bursa;Gemlik;10.88688231;7.904849023;5.161124083;86.66663844
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);5914;27.24526;40.66825;Tekirdağ;Şarköy;13.08048548;17.41217473;7.153019351;86.80903295
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1653;29.098645;40.415365;Bursa;Gemlik;28.48729071;20.67710297;14.83466734;87.40397349
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3905;27.75977;41.57237;Kırklareli;Vize;35.12083839;32.11617049;16.87598913;88.9827347
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);7710;29.2668;40.58997;Yalova;Yalova Merkez;15.30168923;22.31701476;9.074768554;91.23499978
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1648;28.980285;40.255225;Bursa;Osmangazi;18.91055346;19.18745354;6.991283224;91.57831574
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1658;29.16722;40.424085;Bursa;Gemlik;45.92715341;31.63026609;16.82768261;91.71318126
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1630;29.12207;40.36298;Bursa;Gemlik;47.37801977;32.41256459;14.07849241;92.42554936
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1024;27.974028;40.047475;Balıkesir;Manyas;51.78645846;60.68356814;21.14886474;93.20056474
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1642;29.179435;40.410343;Bursa;Gemlik;11.28755002;18.48861905;4.879302053;93.40553467
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1621;28.97558;40.22686;Bursa;Nilüfer;9.376501369;13.54903009;5.047928246;93.66476738
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);7711;29.32709;40.65942;Yalova;Çiftlikköy;18.21362254;18.77255254;12.32535377;93.87358846
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1726;27.300073;40.401827;Çanakkale;Biga;10.767909;12.9047222;7.822355132;94.58541055
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1646;28.968037;40.209078;Bursa;Nilüfer;8.817473313;13.19980131;5.187484596;94.7525541
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3902;27.32483;41.35705;Kırklareli;Lüleburgaz;15.95383735;11.46528386;5.338509673;94.81916242
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);7709;29.30603;40.56416;Yalova;Yalova Merkez;27.99852755;35.80043936;18.77249098;95.33119749
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4132;29.3813;40.83046;Kocaeli;Çayırova;13.59414928;18.39849768;5.277346173;95.68455005
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);4138;29.39196;40.78877;Kocaeli;Darıca;23.9285812;34.28565454;16.51836581;96.87946749
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1635;29.258702;40.449648;Bursa;Orhangazi;30.55622172;42.07437588;10.81237941;96.9665175
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1014;27.64236;40.11399;Balıkesir;Gönen;23.90124818;26.23120409;9.305483759;97.33246212
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1649;29.095913;40.265783;Bursa;Osmangazi;16.8331594;15.72379016;7.669426522;97.66837001
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1631;29.2993;40.49411;Bursa;Orhangazi;53.01580808;31.19907411;9.690383182;97.81756476
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);5904;27.12256;40.61485;Tekirdağ;Şarköy;29.40198257;20.85662815;15.18907565;98.37347004
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1627;29.07518;40.22566;Bursa;Osmangazi;18.67500149;16.85416418;6.176496451;99.51207501
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1650;29.05789;40.206197;Bursa;Osmangazi;15.23597203;15.73219138;5.611695211;100.0551507
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1619;29.2907;40.42236;Bursa;Orhangazi;18.04254374;18.50121191;8.167190285;100.8015985
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1651;29.089303;40.205487;Bursa;Yıldırım;11.73355719;9.485997888;4.453298384;101.9539579
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);5912;27.11453;41.22243;Tekirdağ;Hayrabolu;21.62766953;18.12942494;8.923149148;102.9749744
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);3908;27.529315;41.619977;Kırklareli;Pınarhisar;30.72871191;32.78867928;11.39944484;103.5197693
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1020;28.16411;39.91714;Balıkesir;Susurluk;20.98034814;15.92624281;9.929343638;105.0617476
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1620;29.1296;40.1824;Bursa;Yıldırım;9.236634724;7.079508306;3.694613095;106.1822893
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1652;29.139033;40.188565;Bursa;Yıldırım;8.8461535;6.522476211;3.712222562;106.2603752
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1636;29.194618;40.217092;Bursa;Gürsu;19.70649603;24.5976897;7.887880469;107.5057037
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);7712;29.50883;40.69286;Yalova;Altınova;18.19432422;10.79555568;5.654387739;108.075495
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1643;29.05457;40.15546;Bursa;Osmangazi;19.51187344;16.56040058;5.957420284;110.315505
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);1655;29.412467;40.3974;Bursa;Orhangazi;15.46824009;24.68420235;6.277484787;111.1838048
658148;23-04-2025  09:49;AFAD;28.22639;40.85361;MW;6.2;4.91;Marmara Denizi - [23.16 km] Silivri (İstanbul);5913;26.89229;40.88824;Tekirdağ;Malkara;25.18001695;27.55348182;10.11844767;113.7309257
